"","contrast","estimate","SE","df","t.ratio","p.value"
"1028","(05/04/2022_50m_PC_cv510_8020split) - (22/03/2022_50m_var_cv520_8020split)",0.0183881960222234,0.0229897480306822,507,0.799843303966724,1
"1029","(05/04/2022_50m_PC_cv510_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.169569324277777,0.0229897480306822,507,-7.37586701913691,2.17403212104195e-09
"1030","(05/04/2022_50m_PC_cv520_8020split) - (05/04/2022_50m_PC_trainonly_nosplit)",-0.0293953463999992,0.0223765775818524,507,-1.31366587640458,1
"1031","(05/04/2022_50m_PC_cv520_8020split) - (05/04/2022_50m_var_cv1010_8020split)",0.0188248916999961,0.0223765775818526,507,0.841276626469594,1
"1032","(05/04/2022_50m_PC_cv520_8020split) - (05/04/2022_50m_var_cv510_8020split)",0.0396129147333317,0.0229897480306823,507,1.723068677415,1
"1033","(05/04/2022_50m_PC_cv520_8020split) - (05/04/2022_50m_var_cv520_8020split)",0.0243216810000003,0.0223765775818524,507,1.08692586750734,1
"1034","(05/04/2022_50m_PC_cv520_8020split) - (05/04/2022_50m_var_trainonly_nosplit)",-0.0891850289000006,0.0223765775818525,507,-3.9856420658506,0.25005829449365
"1035","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_PC_cv1010_8020split)",0.0344076117000029,0.0223765775818523,507,1.53766194022038,1
"1036","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_PC_cv510_8020split)",-0.000115641000001526,0.0223765775818525,507,-0.00516794847552163,1
"1037","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_PC_cv520_8020split)",0.0383944260000013,0.0223765775818524,507,1.71583102284326,1
"1038","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_PC_trainonly_nosplit)",0.0428410755999995,0.0223765775818525,507,1.91454995489318,1
"1039","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_var_cv1010_8020split)",0.0497278496999997,0.0223765775818524,507,2.22231704192019,1
"1040","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_var_cv510_8020split)",0.0244799721999992,0.0223765775818525,507,1.09399983578599,1
"1041","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_var_cv520_8020split)",0.0399466445,0.0223765775818524,507,1.78519902580621,1
"1042","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15-30m_var_trainonly_nosplit)",0.0354637528999993,0.0223765775818525,507,1.58486045376128,1
"1043","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_PC_cv1010_8020split)",0.129252404844445,0.0229897480306824,507,5.62217579209407,0.000101026958501592
"1044","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_PC_cv510_8020split)",0.1263848483,0.0223765775818524,507,5.64808661367854,8.76986942559598e-05
"1045","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_PC_cv520_8020split)",0.1439815214,0.0229897480306821,507,6.26285774023456,2.61470503529213e-06
"1046","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.0569945530000001,0.0223765775818525,507,-2.54706300780433,1
"1047","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_var_cv1010_8020split)",0.1350415583,0.0223765775818524,507,6.03495140425408,9.95428026120697e-06
"1048","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_var_cv510_8020split)",0.137431657844444,0.0229897480306821,507,5.97795407157259,1.38184738035227e-05
"1049","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_var_cv520_8020split)",0.1412782467,0.0223765775818524,507,6.31366643014155,1.93022628234977e-06
"1050","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_15m_var_trainonly_nosplit)",-0.0316441561000007,0.0223765775818525,507,-1.41416425207331,1
"1051","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv1010_8020split)",0.0986598122888886,0.022989748030682,507,4.29146992638708,0.0689050096046864
"1052","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv510_8020split)",0.1227111111,0.0223765775818524,507,5.48390881720533,0.000212988434691189
"1053","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_PC_cv520_8020split)",0.105119247955555,0.0229897480306822,507,4.57244019444069,0.0196513655216508
"1054","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.0845294733000003,0.0223765775818525,507,-3.77758721103777,0.573953314273149
"1055","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_var_cv1010_8020split)",0.134109547844445,0.0229897480306821,507,5.83345009547134,3.13787638366532e-05
"1056","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_var_cv510_8020split)",0.147839866622222,0.0229897480306821,507,6.43068668803654,9.5224110066603e-07
"1057","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_var_cv520_8020split)",0.136557198844444,0.0229897480306822,507,5.93991716056194,1.7175419073836e-05
"1058","(05/04/2022_50m_PC_cv520_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.0339790766999997,0.0223765775818524,507,-1.51851088825831,1
"1059","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.1940449134,0.0387573692712753,507,5.00665852839023,0.00248038895390989
"1060","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.1597628064,0.0387573692712753,507,4.12212720842245,0.142077154014035
"1061","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.181495504400001,0.0524777260704166,507,3.45852455871398,1
"1062","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.177521500399999,0.0524777260704161,507,3.3827971159001,1
"1063","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.1834663003,0.0223765775818525,507,8.19903310186237,6.48189615741002e-12
"1064","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.163731240733335,0.0329374303682917,507,4.97097796951872,0.00295773635493691
"1065","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.18288906915,0.0296014297371624,507,6.17838634058935,4.31176034426392e-06
"1066","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.1921226554,0.0524777260704164,507,3.66103239957851,0.89930361383352
"1067","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",0.1127617962,0.0223765775818524,507,5.03927804810733,0.00210977880033598
"1068","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_var_cv1010_8020split)",0.1242820345,0.0223765775818524,507,5.55411273441535,0.000146125063841734
"1069","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_var_cv510_8020split)",0.0849585135111105,0.0229897480306822,507,3.69549563560786,0.788447230388099
"1070","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_var_cv520_8020split)",0.135500280511111,0.0229897480306822,507,5.89394369743731,2.2304939193447e-05
"1071","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",0.0479621934,0.0223765775818524,507,2.14341059192616,1
"1072","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_30m_var_cv1010_8020split)",0.1267907649,0.0258382461808502,507,4.90709640323693,0.00404266789855218
"1073","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.162096560733333,0.0329374303682922,507,4.92134811127762,0.00377154921258236
"1074","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.1718915944,0.0296014297371623,507,5.80686797652219,3.64229571767368e-05
"1075","(05/04/2022_50m_PC_cv520_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",0.1182943362,0.0223765775818525,507,5.2865249731459,0.000601343578410623
"1076","(05/04/2022_50m_PC_cv520_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",0.1373344154,0.0387573692712753,507,3.54344007300268,1
"1077","(05/04/2022_50m_PC_cv520_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.1751118324,0.0524777260704162,507,3.33687919642382,1
"1078","(05/04/2022_50m_PC_cv520_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.188953463399999,0.052477726070416,507,3.6006412157885,1
"1079","(05/04/2022_50m_PC_cv520_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.1813109664,0.0524777260704161,507,3.45500805726056,1
"1080","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",0.1067867964,0.0524777260704158,507,2.03489755361561,1
"1081","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.192589826733333,0.0329374303682923,507,5.84714182557278,2.90532970855903e-05
"1082","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.1749383114,0.0387573692712753,507,4.51367868070587,0.0256890955603183
"1083","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.1966677484,0.0524777260704162,507,3.74764234517526,0.644869103985332
"1084","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_var_cv1010_8020split)",0.0868558442,0.0223765775818525,507,3.88155176466487,0.380714281774788
"1085","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_var_cv510_8020split)",0.0742585135999996,0.0223765775818524,507,3.31858226881951,1
"1086","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_var_cv520_8020split)",0.0965334053999998,0.0223765775818524,507,4.31403797327296,0.0624545195566805
"1087","(05/04/2022_50m_PC_cv520_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",0.0187990981999997,0.0223765775818525,507,0.840123925619702,1
"1088","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",0.0353487011000009,0.0223765775818524,507,1.57971883639029,1
"1089","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv510_8020split)",0.0487111109999998,0.0223765775818525,507,2.1768794098122,1
"1090","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_PC_cv520_8020split)",0.0395698771999996,0.0223765775818525,507,1.76836145095267,1
"1091","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.1476386005,0.0223765775818524,507,-6.59790801162266,3.40709871688586e-07
"1092","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_var_cv1010_8020split)",0.0346606059999994,0.0223765775818525,507,1.54896815088064,1
"1093","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_var_cv510_8020split)",0.0559706349,0.0223765775818524,507,2.50130453127884,1
"1094","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_var_cv520_8020split)",0.0188455071999998,0.0223765775818525,507,0.84219792464079,1
"1095","(05/04/2022_50m_PC_cv520_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.1691120131,0.0223765775818525,507,-7.55754594201891,6.2708505791226e-10
"1096","(05/04/2022_50m_PC_trainonly_nosplit) - (05/04/2022_50m_var_cv1010_8020split)",0.0482202380999953,0.0223765775818526,507,2.15494250287416,1
"1097","(05/04/2022_50m_PC_trainonly_nosplit) - (05/04/2022_50m_var_cv510_8020split)",0.0690082611333309,0.0229897480306823,507,3.00169714958302,1
"1098","(05/04/2022_50m_PC_trainonly_nosplit) - (05/04/2022_50m_var_cv520_8020split)",0.0537170273999995,0.0223765775818524,507,2.40059174391192,1
"1099","(05/04/2022_50m_PC_trainonly_nosplit) - (05/04/2022_50m_var_trainonly_nosplit)",-0.0597896825000014,0.0223765775818525,507,-2.67197618944602,1
"1100","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_PC_cv1010_8020split)",0.0638029581000021,0.0223765775818523,507,2.85132781662497,1
"1101","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_PC_cv510_8020split)",0.0292797053999977,0.0223765775818525,507,1.30849792792905,1
"1102","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_PC_cv520_8020split)",0.0677897724000005,0.0223765775818524,507,3.02949689924784,1
"1103","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_PC_trainonly_nosplit)",0.0722364219999987,0.0223765775818525,507,3.22821583129776,1
"1104","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv1010_8020split)",0.0791231960999989,0.0223765775818524,507,3.53598291832475,1
"1105","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv510_8020split)",0.0538753185999984,0.0223765775818525,507,2.40766571219057,1
"1106","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_cv520_8020split)",0.0693419908999992,0.0223765775818524,507,3.09886490221079,1
"1107","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15-30m_var_trainonly_nosplit)",0.0648590992999985,0.0223765775818525,507,2.89852633016586,1
"1108","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv1010_8020split)",0.158647751244444,0.0229897480306823,507,6.9008042642621,5.0193259114888e-08
"1109","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv510_8020split)",0.155780194699999,0.0223765775818524,507,6.96175249008312,3.3862141573005e-08
"1110","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_cv520_8020split)",0.173376867799999,0.0229897480306821,507,7.5414862124026,7.0058568233805e-10
"1111","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.0275992066000009,0.0223765775818524,507,-1.23339713139975,1
"1112","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv1010_8020split)",0.164436904699999,0.0223765775818523,507,7.34861728065866,2.61442729446549e-09
"1113","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv510_8020split)",0.166827004244443,0.0229897480306821,507,7.25658254374063,4.8556477116366e-09
"1114","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_var_cv520_8020split)",0.170673593099999,0.0223765775818524,507,7.62733230654613,3.86590954413462e-10
"1115","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_15m_var_trainonly_nosplit)",-0.00224880970000149,0.0223765775818525,507,-0.10049837566873,1
"1116","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv1010_8020split)",0.128055158688888,0.022989748030682,507,5.57009839855512,0.000134036814868245
"1117","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv510_8020split)",0.152106457499999,0.0223765775818524,507,6.79757469360991,9.71495231730037e-08
"1118","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_cv520_8020split)",0.134514594355554,0.0229897480306822,507,5.85106866660872,2.84179463818228e-05
"1119","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.0551341269000011,0.0223765775818524,507,-2.46392133463319,1
"1120","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv1010_8020split)",0.163504894244444,0.0229897480306821,507,7.11207856763938,1.26786622035994e-08
"1121","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv510_8020split)",0.177235213022221,0.0229897480306821,507,7.70931516020458,2.18064170480789e-10
"1122","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_var_cv520_8020split)",0.165952545244443,0.0229897480306822,507,7.21854563272997,6.26035966581088e-09
"1123","(05/04/2022_50m_PC_trainonly_nosplit) - (09/03/2022_30m_var_trainonly_nosplit)",-0.00458373030000048,0.0223765775818524,507,-0.20484501185373,1
"1124","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.223440259799999,0.0387573692712753,507,5.76510387575764,4.59830115350177e-05
"1125","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv1010_8020split)",0.1891581528,0.0387573692712753,507,4.88057255578986,0.00459813214377478
"1126","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv510_8020split)",0.2108908508,0.0524777260704166,507,4.01867357051673,0.218404167478919
"1127","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_cv520_8020split)",0.206916846799999,0.0524777260704161,507,3.94294612770286,0.297450342317431
"1128","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.212861646699999,0.0223765775818524,507,9.51269897826695,2.42330176873653e-16
"1129","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv1010_8020split)",0.193126587133334,0.0329374303682917,507,5.86343819095414,2.65038823665613e-05
"1130","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv510_8020split)",0.212284415549999,0.0296014297371624,507,7.17142440196027,8.56406586252499e-09
"1131","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_cv520_8020split)",0.2215180018,0.0524777260704164,507,4.22118141138126,0.0933231375231396
"1132","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_PC_trainonly_nosplit)",0.142157142599999,0.0223765775818524,507,6.35294392451191,1.52447002741653e-06
"1133","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv1010_8020split)",0.153677380899999,0.0223765775818524,507,6.86777861081993,6.20540978041357e-08
"1134","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv510_8020split)",0.11435385991111,0.0229897480306822,507,4.97412410777589,0.00291231147466476
"1135","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_var_cv520_8020split)",0.16489562691111,0.0229897480306822,507,7.17257216960534,8.49911364401196e-09
"1136","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_15m_var_trainonly_nosplit)",0.0773575397999992,0.0223765775818524,507,3.45707646833074,1
"1137","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv1010_8020split)",0.156186111299999,0.0258382461808502,507,6.04476442428804,9.40531220169741e-06
"1138","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv510_8020split)",0.191491907133332,0.0329374303682922,507,5.81380833271302,3.50344903347789e-05
"1139","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_30m_var_cv520_8020split)",0.201286940799999,0.0296014297371623,507,6.79990603789311,9.57197379264629e-08
"1140","(05/04/2022_50m_PC_trainonly_nosplit) - (14/02/2022_30m_var_trainonly_nosplit)",0.147689682599999,0.0223765775818524,507,6.60019084955047,3.35913613681944e-07
"1141","(05/04/2022_50m_PC_trainonly_nosplit) - (19/01/2022_15m_PC_cv1010_8020split)",0.166729761799999,0.0387573692712753,507,4.30188542037009,0.065852700882073
"1142","(05/04/2022_50m_PC_trainonly_nosplit) - (19/01/2022_15m_PC_cv520_8020split)",0.204507178799999,0.0524777260704162,507,3.89702820822657,0.357859939019175
"1143","(05/04/2022_50m_PC_trainonly_nosplit) - (19/01/2022_30m_var_cv1010_8020split)",0.218348809799998,0.052477726070416,507,4.16079022759126,0.120701174616737
"1144","(05/04/2022_50m_PC_trainonly_nosplit) - (19/01/2022_30m_var_cv520_8020split)",0.210706312799999,0.0524777260704161,507,4.01515706906331,0.221583813983864
"1145","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_PC_cv1010_8020split)",0.136182142799999,0.0524777260704158,507,2.59504656541837,1
"1146","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_PC_cv510_8020split)",0.221985173133332,0.0329374303682923,507,6.73960204700819,1.40280268927311e-07
"1147","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_PC_cv520_8020split)",0.204333657799999,0.0387573692712753,507,5.27212402807328,0.000647844388070865
"1148","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_PC_trainonly_nosplit)",0.226063094799999,0.0524777260704162,507,4.30779135697802,0.064179760059809
"1149","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_var_cv1010_8020split)",0.116251190599999,0.0223765775818525,507,5.19521764106944,0.000961551817630579
"1150","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_var_cv510_8020split)",0.103653859999999,0.0223765775818524,507,4.63224814522409,0.0149163926584705
"1151","(05/04/2022_50m_PC_trainonly_nosplit) - (19/04/2022_50m_var_cv520_8020split)",0.125928751799999,0.0223765775818524,507,5.62770384967754,9.80274773670663e-05
