"","contrast","estimate","SE","df","t.ratio","p.value"
"843","(03/02/2022_15m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.33942760920002,0.0467348944886797,756,7.26283033081925,3.29235096132426e-09
"844","(03/02/2022_15m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.363888888800017,0.0467348944886798,756,7.7862353768266,7.9295789908035e-11
"845","(03/02/2022_15m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.284545454300017,0.0467348944886798,756,6.08850105286831,6.31735311945952e-06
"846","(03/02/2022_15m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.302777777400017,0.0467348944886797,756,6.47862332230913,5.81292804364789e-07
"847","(03/02/2022_15m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.416666666300016,0.0467348944886797,756,8.91553668535494,1.25449922635557e-14
"848","(03/02/2022_15m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.402777777600018,0.0467348944886798,756,8.61835213295665,1.37575978449211e-13
"849","(03/02/2022_15m_var_7030split) - (26/05/2022_15m_var_7030split)",0.333333333200017,0.0467348944886797,756,7.13242935170761,8.05505763532185e-09
"850","(03/02/2022_15m_var_7030split) - (26/05/2022_15m_var_8020split)",0.369444444200017,0.0467348944886798,756,7.90510919607414,3.30231122784849e-11
"851","(03/02/2022_15m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.361111110800017,0.0467348944886797,756,7.72679846078366,1.22374547005879e-10
"852","(03/02/2022_15m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.352777777700017,0.0467348944886797,756,7.54848773191235,4.42451231688574e-10
"853","(03/02/2022_15m_var_7030split) - (26/05/2022_30m_var_7030split)",0.388888888600017,0.0467348944886798,756,8.32116757413916,1.41402246152033e-12
"854","(03/02/2022_15m_var_7030split) - (26/05/2022_30m_var_8020split)",0.361111110900017,0.0467348944886798,756,7.72679846292338,1.22374545100365e-10
"855","(03/02/2022_15m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.377777777700017,0.0467348944886797,756,8.08341993350436,8.69671117600111e-12
"856","(03/02/2022_15m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.344444444300017,0.0467348944886797,756,7.37017699662185,1.56039293967872e-09
"857","(03/02/2022_15m_var_7030split) - (26/05/2022_50m_var_7030split)",0.322222222100017,0.0467348944886798,756,6.89468170679334,3.97433027584257e-08
"858","(03/02/2022_15m_var_7030split) - (26/05/2022_50m_var_8020split)",0.244444444200017,0.0467348944886798,756,5.23044818811406,0.000763907912335925
"859","(03/02/2022_15m_var_8020split) - (03/02/2022_30m_PC_7030split)",0.225000000000006,0.0467348944886796,756,4.81438981432828,0.00621766137504264
"860","(03/02/2022_15m_var_8020split) - (03/02/2022_30m_PC_8020split)",0.258333333400008,0.0467348944886793,756,5.52763275121086,0.000155851830156456
"861","(03/02/2022_15m_var_8020split) - (03/02/2022_30m_var_7030split)",0.191666666800014,0.0467348944886796,756,4.10114688172539,0.158854549192646
"862","(03/02/2022_15m_var_8020split) - (03/02/2022_30m_var_8020split)",0.166666666700009,0.0467348944886795,756,3.56621467799355,1
"863","(03/02/2022_15m_var_8020split) - (03/05/2022_50m_PC_7030split)",0.236111111100015,0.0467348944886796,756,5.05213745924272,0.00191122869615217
"864","(03/02/2022_15m_var_8020split) - (03/05/2022_50m_PC_8020split)",0.283333333300005,0.0467348944886795,756,6.06256495066306,7.36991377322276e-06
"865","(03/02/2022_15m_var_8020split) - (03/05/2022_50m_var_7030split)",0.225000000200012,0.0467348944886796,756,4.81438981860787,0.00621766124578175
"866","(03/02/2022_15m_var_8020split) - (03/05/2022_50m_var_8020split)",0.250000000000011,0.0467348944886795,756,5.34932201592042,0.000408204890341738
"867","(03/02/2022_15m_var_8020split) - (05/04/2022_50m_PC_7030split)",-0.136111111299988,0.0467348944886795,756,-2.91240865715356,1
"868","(03/02/2022_15m_var_8020split) - (05/04/2022_50m_PC_8020split)",-0.108333333199995,0.0467348944886794,756,-2.318039537379,1
"869","(03/02/2022_15m_var_8020split) - (05/04/2022_50m_var_7030split)",-0.213888888800004,0.0467348944886796,756,-4.57664216727425,0.0192497962618369
"870","(03/02/2022_15m_var_8020split) - (05/04/2022_50m_var_8020split)",-0.200000000099993,0.0467348944886795,756,-4.27945761487573,0.073702420253729
"871","(03/02/2022_15m_var_8020split) - (09/03/2022_15-30m_PC_7030split)",-0.0861111109999996,0.0467348944886798,756,-1.84254424755057,1
"872","(03/02/2022_15m_var_8020split) - (09/03/2022_15-30m_PC_8020split)",-0.0166666666999833,0.0467348944886794,756,-0.356621468440899,1
"873","(03/02/2022_15m_var_8020split) - (09/03/2022_15-30m_var_7030split)",-0.158333333299998,0.0467348944886796,756,-3.38790394270283,1
"874","(03/02/2022_15m_var_8020split) - (09/03/2022_15-30m_var_8020split)",-0.137499999999987,0.0467348944886794,756,-2.94212710875582,1
"875","(03/02/2022_15m_var_8020split) - (09/03/2022_15m_PC_7030split)",-0.11944444449999,0.0467348944886798,756,-2.5557871865726,1
"876","(03/02/2022_15m_var_8020split) - (09/03/2022_15m_PC_8020split)",-0.0999999999999964,0.0467348944886795,756,-2.13972880636799,1
"877","(03/02/2022_15m_var_8020split) - (09/03/2022_15m_var_7030split)",-0.208333333299996,0.0467348944886795,756,-4.45776834588682,0.0332443623206476
"878","(03/02/2022_15m_var_8020split) - (09/03/2022_15m_var_8020split)",-0.0999999999999894,0.0467348944886795,756,-2.13972880636785,1
"879","(03/02/2022_15m_var_8020split) - (09/03/2022_30m_PC_7030split)",-0.124999999999993,0.0467348944886795,756,-2.67466100795994,1
"880","(03/02/2022_15m_var_8020split) - (09/03/2022_30m_PC_8020split)",-0.158333333300001,0.0467348944886797,756,-3.38790394270288,1
"881","(03/02/2022_15m_var_8020split) - (09/03/2022_30m_var_7030split)",-0.230555555400007,0.0467348944886798,756,-4.93326363357581,0.00346857348341779
"882","(03/02/2022_15m_var_8020split) - (09/03/2022_30m_var_8020split)",-0.200000000099992,0.0467348944886795,756,-4.2794576148757,0.0737024202537372
"883","(03/02/2022_15m_var_8020split) - (14/02/2022_15-30m_PC_7030split)",0.0777777778000049,0.0467348944886797,756,1.66423351653965,1
"884","(03/02/2022_15m_var_8020split) - (14/02/2022_15-30m_PC_8020split)",0.162500000100008,0.0467348944886796,756,3.477059312488,1
"885","(03/02/2022_15m_var_8020split) - (14/02/2022_15-30m_var_7030split)",0.038888889000011,0.0467348944886793,756,0.832116760409744,1
"886","(03/02/2022_15m_var_8020split) - (14/02/2022_15-30m_var_8020split)",0.0541666667000084,0.0467348944886795,756,1.15901977082946,1
"887","(03/02/2022_15m_var_8020split) - (14/02/2022_15m_PC_7030split)",0.197222222300007,0.0467348944886796,756,4.22002070311252,0.0955029835367514
"888","(03/02/2022_15m_var_8020split) - (14/02/2022_15m_PC_8020split)",0.191666666600009,0.0467348944886795,756,4.10114687744585,0.158854552066673
"889","(03/02/2022_15m_var_8020split) - (14/02/2022_15m_var_7030split)",0.0416666667000021,0.0467348944886797,756,0.891553670033314,1
"890","(03/02/2022_15m_var_8020split) - (14/02/2022_15m_var_8020split)",-0.0250000000999908,0.0467348944886795,756,-0.534932203731551,1
"891","(03/02/2022_15m_var_8020split) - (14/02/2022_30m_PC_7030split)",0.225000000100008,0.0467348944886793,756,4.81438981646807,0.00621766131041233
"892","(03/02/2022_15m_var_8020split) - (14/02/2022_30m_PC_8020split)",0.249999999900008,0.0467348944886796,756,5.34932201378062,0.000408204894991379
"893","(03/02/2022_15m_var_8020split) - (14/02/2022_30m_var_7030split)",0.0250000000000136,0.0467348944886794,756,0.534932201592311,1
"894","(03/02/2022_15m_var_8020split) - (14/02/2022_30m_var_8020split)",-0.0249999999999928,0.0467348944886795,756,-0.534932201591864,1
"895","(03/02/2022_15m_var_8020split) - (19/01/2022_15-30m_PC_7030split)",0.208333333400008,0.0467348944886795,756,4.45776834802681,0.033244361997386
"896","(03/02/2022_15m_var_8020split) - (19/01/2022_15-30m_PC_8020split)",0.23750000000001,0.0467348944886794,756,5.08185591512439,0.0016434911185851
"897","(03/02/2022_15m_var_8020split) - (19/01/2022_15-30m_var_7030split)",0.202777777800012,0.0467348944886793,756,4.33889452449991,0.0567003662358678
"898","(03/02/2022_15m_var_8020split) - (19/01/2022_15-30m_var_8020split)",0.166666666600009,0.0467348944886795,756,3.56621467585382,1
"899","(03/02/2022_15m_var_8020split) - (19/01/2022_15m_PC_7030split)",0.152777777700014,0.0467348944886792,756,3.2690301191762,1
"900","(03/02/2022_15m_var_8020split) - (19/01/2022_15m_PC_8020split)",0.199999999900008,0.0467348944886795,756,4.2794576105966,0.0737024216369877
"901","(03/02/2022_15m_var_8020split) - (19/01/2022_15m_var_7030split)",0.180555555600009,0.0467348944886794,756,3.86339923467133,0.423233517096743
"902","(03/02/2022_15m_var_8020split) - (19/01/2022_15m_var_8020split)",0.200000000100007,0.0467348944886795,756,4.27945761487603,0.0737024202536312
"903","(03/02/2022_15m_var_8020split) - (19/01/2022_30m_PC_7030split)",0.180555555600007,0.0467348944886796,756,3.86339923467125,0.423233517096869
"904","(03/02/2022_15m_var_8020split) - (19/01/2022_30m_PC_8020split)",0.23333333330001,0.0467348944886795,756,4.99270054747913,0.00257870066757994
"905","(03/02/2022_15m_var_8020split) - (19/01/2022_30m_var_7030split)",0.113888888900009,0.0467348944886794,756,2.43691336304602,1
"906","(03/02/2022_15m_var_8020split) - (19/01/2022_30m_var_8020split)",0.158333333300009,0.0467348944886795,756,3.38790394270306,1
"907","(03/02/2022_15m_var_8020split) - (19/04/2022_50m_PC_7030split)",-0.047222222299987,0.0467348944886794,756,-1.01042749355999,1
"908","(03/02/2022_15m_var_8020split) - (19/04/2022_50m_PC_8020split)",0.0166666666000095,0.0467348944886795,756,0.356621466301731,1
"909","(03/02/2022_15m_var_8020split) - (19/04/2022_50m_var_7030split)",-0.130555555499988,0.0467348944886794,756,-2.7935348293471,1
"910","(03/02/2022_15m_var_8020split) - (19/04/2022_50m_var_8020split)",-0.0999999999999913,0.0467348944886795,756,-2.13972880636789,1
"911","(03/02/2022_15m_var_8020split) - (22/03/2022_50m_PC_7030split)",-0.24722222209999,0.0467348944886795,756,-5.28988510201675,0.000559271637205085
"912","(03/02/2022_15m_var_8020split) - (22/03/2022_50m_PC_8020split)",-0.31666666669999,0.0467348944886795,756,-6.77580788754526,8.67806636061224e-08
"913","(03/02/2022_15m_var_8020split) - (22/03/2022_50m_var_7030split)",-0.286111110899993,0.0467348944886795,756,-6.12200185814686,5.17278515229122e-06
"914","(03/02/2022_15m_var_8020split) - (22/03/2022_50m_var_8020split)",-0.316666666799991,0.0467348944886795,756,-6.77580788968501,8.67806623952065e-08
"915","(03/02/2022_15m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.369983164900011,0.0467348944886794,756,7.91663635807785,3.03163387000536e-11
"916","(03/02/2022_15m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.394444444500008,0.0467348944886795,756,8.4400414040852,5.61182536903524e-13
"917","(03/02/2022_15m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.315101010000008,0.0467348944886796,756,6.7423070801269,1.07920197711702e-07
"918","(03/02/2022_15m_var_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.333333333100008,0.0467348944886795,756,7.13242934956772,8.0550577526892e-09
"919","(03/02/2022_15m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.447222222000007,0.0467348944886794,756,9.56934271261355,5.17466926063643e-17
"920","(03/02/2022_15m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.433333333300009,0.0467348944886795,756,9.27215816021525,6.51597612612555e-16
"921","(03/02/2022_15m_var_8020split) - (26/05/2022_15m_var_7030split)",0.363888888900009,0.0467348944886795,756,7.7862353789662,7.92957886655746e-11
"922","(03/02/2022_15m_var_8020split) - (26/05/2022_15m_var_8020split)",0.399999999900008,0.0467348944886795,756,8.55891522333274,2.20391691604657e-13
"923","(03/02/2022_15m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.391666666500008,0.0467348944886794,756,8.38060448804226,8.91973506750507e-13
"924","(03/02/2022_15m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.383333333400008,0.0467348944886795,756,8.20229375917095,3.52547598861798e-12
"925","(03/02/2022_15m_var_8020split) - (26/05/2022_30m_var_7030split)",0.419444444300008,0.0467348944886795,756,8.97497360139776,7.71124517523361e-15
"926","(03/02/2022_15m_var_8020split) - (26/05/2022_30m_var_8020split)",0.391666666600008,0.0467348944886795,756,8.38060449018198,8.91973491912862e-13
"927","(03/02/2022_15m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.408333333400008,0.0467348944886795,756,8.73722596076296,5.31939877842067e-14
"928","(03/02/2022_15m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.375000000000008,0.0467348944886795,756,8.02398302388045,1.36043941999081e-11
"929","(03/02/2022_15m_var_8020split) - (26/05/2022_50m_var_7030split)",0.352777777800008,0.0467348944886795,756,7.54848773405193,4.42451224930972e-10
"930","(03/02/2022_15m_var_8020split) - (26/05/2022_50m_var_8020split)",0.274999999900008,0.0467348944886795,756,5.88425421537264,2.09375933984423e-05
"931","(03/02/2022_30m_PC_7030split) - (03/02/2022_30m_PC_8020split)",0.0333333334000017,0.0467348944886794,756,0.713242936882549,1
"932","(03/02/2022_30m_PC_7030split) - (03/02/2022_30m_var_7030split)",-0.0333333331999927,0.0467348944886796,756,-0.713242932602895,1
"933","(03/02/2022_30m_PC_7030split) - (03/02/2022_30m_var_8020split)",-0.0583333332999972,0.0467348944886795,756,-1.24817513633474,1
"934","(03/02/2022_30m_PC_7030split) - (03/05/2022_50m_PC_7030split)",0.0111111111000083,0.0467348944886796,756,0.237747644914438,1
"935","(03/02/2022_30m_PC_7030split) - (03/05/2022_50m_PC_8020split)",0.0583333332999986,0.0467348944886795,756,1.24817513633477,1
"936","(03/02/2022_30m_PC_7030split) - (03/05/2022_50m_var_7030split)",2.00005942363468e-10,0.0467348944886797,756,4.27958476319904e-09,1
"937","(03/02/2022_30m_PC_7030split) - (03/05/2022_50m_var_8020split)",0.0250000000000049,0.0467348944886795,756,0.534932201592122,1
"938","(03/02/2022_30m_PC_7030split) - (05/04/2022_50m_PC_7030split)",-0.361111111299995,0.0467348944886795,756,-7.72679847148185,1.22374537478666e-10
"939","(03/02/2022_30m_PC_7030split) - (05/04/2022_50m_PC_8020split)",-0.333333333200001,0.0467348944886794,756,-7.13242935170731,8.05505763533799e-09
"940","(03/02/2022_30m_PC_7030split) - (05/04/2022_50m_var_7030split)",-0.43888888880001,0.0467348944886796,756,-9.39103198160253,2.3831075763612e-16
"941","(03/02/2022_30m_PC_7030split) - (05/04/2022_50m_var_8020split)",-0.425000000099999,0.0467348944886795,756,-9.09384742920402,2.89158765313216e-15
"942","(03/02/2022_30m_PC_7030split) - (09/03/2022_15-30m_PC_7030split)",-0.311111111000006,0.0467348944886798,756,-6.65693406187883,1.87320145576732e-07
"943","(03/02/2022_30m_PC_7030split) - (09/03/2022_15-30m_PC_8020split)",-0.24166666669999,0.0467348944886795,756,-5.1710112827692,0.0010402322833332
"944","(03/02/2022_30m_PC_7030split) - (09/03/2022_15-30m_var_7030split)",-0.383333333300004,0.0467348944886796,756,-8.20229375703111,3.52547604625823e-12
"945","(03/02/2022_30m_PC_7030split) - (09/03/2022_15-30m_var_8020split)",-0.362499999999993,0.0467348944886794,756,-7.75651692308412,9.8541449368501e-11
"946","(03/02/2022_30m_PC_7030split) - (09/03/2022_15m_PC_7030split)",-0.344444444499996,0.0467348944886798,756,-7.37017700090086,1.56039289295264e-09
"947","(03/02/2022_30m_PC_7030split) - (09/03/2022_15m_PC_8020split)",-0.325000000000003,0.0467348944886796,756,-6.95411862069628,2.67805392466046e-08
"948","(03/02/2022_30m_PC_7030split) - (09/03/2022_15m_var_7030split)",-0.433333333300002,0.0467348944886796,756,-9.27215816021511,6.51597612613324e-16
"949","(03/02/2022_30m_PC_7030split) - (09/03/2022_15m_var_8020split)",-0.324999999999996,0.0467348944886795,756,-6.95411862069614,2.6780539246629e-08
"950","(03/02/2022_30m_PC_7030split) - (09/03/2022_30m_PC_7030split)",-0.349999999999999,0.0467348944886795,756,-7.48905082228824,6.75347751130269e-10
"951","(03/02/2022_30m_PC_7030split) - (09/03/2022_30m_PC_8020split)",-0.383333333300007,0.0467348944886798,756,-8.20229375703115,3.52547604625704e-12
"952","(03/02/2022_30m_PC_7030split) - (09/03/2022_30m_var_7030split)",-0.455555555400013,0.0467348944886798,756,-9.74765344790407,1.09931220494922e-17
"953","(03/02/2022_30m_PC_7030split) - (09/03/2022_30m_var_8020split)",-0.425000000099998,0.0467348944886796,756,-9.09384742920399,2.89158765313284e-15
"954","(03/02/2022_30m_PC_7030split) - (14/02/2022_15-30m_PC_7030split)",-0.147222222200001,0.0467348944886797,756,-3.15015629778863,1
"955","(03/02/2022_30m_PC_7030split) - (14/02/2022_15-30m_PC_8020split)",-0.0624999998999986,0.0467348944886796,756,-1.33733050184028,1
"956","(03/02/2022_30m_PC_7030split) - (14/02/2022_15-30m_var_7030split)",-0.186111110999995,0.0467348944886794,756,-3.98227305391857,0.260929814035365
"957","(03/02/2022_30m_PC_7030split) - (14/02/2022_15-30m_var_8020split)",-0.170833333299998,0.0467348944886795,756,-3.65537004349884,0.957194028705061
"958","(03/02/2022_30m_PC_7030split) - (14/02/2022_15m_PC_7030split)",-0.027777777699999,0.0467348944886796,756,-0.594369111215765,1
"959","(03/02/2022_30m_PC_7030split) - (14/02/2022_15m_PC_8020split)",-0.0333333333999968,0.0467348944886796,756,-0.713242936882441,1
"960","(03/02/2022_30m_PC_7030split) - (14/02/2022_15m_var_7030split)",-0.183333333300004,0.0467348944886797,756,-3.92283614429496,0.332840257193321
"961","(03/02/2022_30m_PC_7030split) - (14/02/2022_15m_var_8020split)",-0.250000000099997,0.0467348944886795,756,-5.34932201805985,0.000408204885692899
"962","(03/02/2022_30m_PC_7030split) - (14/02/2022_30m_PC_7030split)",1.00001354419454e-10,0.0467348944886793,756,2.13975778727131e-09,1
"963","(03/02/2022_30m_PC_7030split) - (14/02/2022_30m_PC_8020split)",0.0249999999000022,0.0467348944886796,756,0.534932199452335,1
"964","(03/02/2022_30m_PC_7030split) - (14/02/2022_30m_var_7030split)",-0.199999999999993,0.0467348944886794,756,-4.279457612736,0.0737024209454126
"965","(03/02/2022_30m_PC_7030split) - (14/02/2022_30m_var_8020split)",-0.249999999999999,0.0467348944886795,756,-5.34932201592015,0.00040820489034231
"966","(03/02/2022_30m_PC_7030split) - (19/01/2022_15-30m_PC_7030split)",-0.0166666665999981,0.0467348944886795,756,-0.356621466301485,1
"967","(03/02/2022_30m_PC_7030split) - (19/01/2022_15-30m_PC_8020split)",0.0125000000000037,0.0467348944886794,756,0.267466100796088,1
"968","(03/02/2022_30m_PC_7030split) - (19/01/2022_15-30m_var_7030split)",-0.0222222221999945,0.0467348944886793,756,-0.475495289828405,1
"969","(03/02/2022_30m_PC_7030split) - (19/01/2022_15-30m_var_8020split)",-0.0583333333999974,0.0467348944886795,756,-1.24817513847447,1
"970","(03/02/2022_30m_PC_7030split) - (19/01/2022_15m_PC_7030split)",-0.0722222222999923,0.0467348944886792,756,-1.54535969515213,1
